age,hp_kW,km,Gearing_Type,Gears,body_type,make_model,Fuel,Drive_chain,Weight_kg,Paint_Type,Upholstery_type,cons_comb,price
3.0,51.0,80182.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
2.0,52.0,59613.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12606.400000000001
2.0,52.0,39962.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12606.400000000001
3.0,51.0,41820.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12720.0
2.0,70.0,55000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,16800.0
3.0,70.0,48525.0,Semi-automatic,5.0,Compact,Opel Corsa,Diesel,front,1125.0,Metallic,Cloth,3.1,17440.0
2.0,66.0,17900.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,19920.0
3.0,70.0,39000.0,Semi-automatic,5.0,Coupe,Opel Corsa,Diesel,front,1199.0,Metallic,Cloth,3.1,16800.0
2.0,66.0,6537.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,17440.0
2.0,70.0,55000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,16800.0
1.0,66.0,15294.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1237.0,Metallic,Cloth,4.8,21888.0
2.0,70.0,55000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,16800.0
2.0,66.0,20615.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.9,20768.0
1.0,66.0,12431.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,21680.0
1.0,66.0,5235.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1141.0,Metallic,Cloth,4.9,21745.600000000002
1.0,66.0,13605.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1203.0,Metallic,Cloth,5.6,21264.0
1.0,66.0,9900.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,20784.0
3.0,66.0,29951.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.8,20720.0
1.0,66.0,19200.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,20640.0
1.0,66.0,27210.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,20640.0
1.0,66.0,24421.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,20000.0
1.0,66.0,16693.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,20000.0
1.0,66.0,300.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.8,25104.0
1.0,66.0,6500.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,25264.0
3.0,66.0,26607.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,5.6,23984.0
2.0,66.0,22179.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,19984.0
2.0,66.0,6749.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1141.0,Metallic,Cloth,4.8,19984.0
3.0,51.0,8000.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,27120.0
1.0,65.0,33656.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.7,23920.0
1.0,65.0,28037.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.7,23920.0
1.0,66.0,50.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.8,22384.0
1.0,66.0,18000.0,Semi-automatic,6.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,16800.0
3.0,66.0,20100.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1141.0,Metallic,Cloth,4.7,16720.0
1.0,65.0,37292.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.7,23920.0
1.0,66.0,10950.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,23184.0
1.0,66.0,644.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1203.0,Metallic,Cloth,4.8,22398.4
1.0,55.0,12177.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,16432.0
3.0,70.0,28342.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.1,16320.0
1.0,51.0,16399.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,15984.0
2.0,66.0,6393.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1141.0,Metallic,Cloth,4.8,15920.0
2.0,66.0,46000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,15760.0
3.0,51.0,8300.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,15344.0
3.0,66.0,87075.0,Semi-automatic,6.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,13600.0
3.0,70.0,82400.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1278.0,Metallic,Cloth,3.4,14800.0
3.0,70.0,116000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.1,13440.0
3.0,70.0,115000.0,Semi-automatic,5.0,Sedans,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.1,12800.0
1.0,66.0,13164.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,18960.0
3.0,66.0,99000.0,Semi-automatic,6.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,13600.0
3.0,66.0,25511.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1203.0,Metallic,Cloth,5.0,18800.0
3.0,66.0,80237.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.8,18800.0
1.0,66.0,21700.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,19840.0
3.0,51.0,21500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12720.0
3.0,51.0,36115.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12720.0
3.0,70.0,91000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
1.0,66.0,24000.0,Semi-automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.8,17600.0
3.0,70.0,91000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
3.0,70.0,92000.0,Manual,6.0,Sedans,Opel Corsa,Diesel,front,1695.0,Metallic,Cloth,3.4,12720.0
2.0,66.0,26820.0,Semi-automatic,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,17584.0
3.0,66.0,90700.0,Semi-automatic,6.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,12000.0
3.0,70.0,91000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
3.0,51.0,117736.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
3.0,51.0,117736.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
2.0,51.0,82000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1173.0,Metallic,Cloth,5.6,12720.0
3.0,51.0,117736.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
2.0,66.0,51862.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12720.0
3.0,51.0,103854.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
3.0,51.0,117736.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
3.0,51.0,103854.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
3.0,51.0,103854.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
3.0,51.0,103854.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12720.0
2.0,52.0,39962.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12606.400000000001
3.0,70.0,92000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
3.0,70.0,92000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
3.0,70.0,92000.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12720.0
2.0,52.0,59613.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12606.400000000001
3.0,51.0,15000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12560.0
3.0,51.0,38800.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12560.0
3.0,55.0,115249.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12560.0
3.0,51.0,35100.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12560.0
3.0,55.0,115249.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12560.0
3.0,55.0,115249.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12560.0
3.0,55.0,115249.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12560.0
3.0,51.0,28895.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12513.6
3.0,55.0,115249.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12560.0
3.0,51.0,82000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1088.0,Metallic,Cloth,5.3,12480.0
3.0,51.0,33633.0,Manual,5.0,Van,Opel Corsa,Benzine,front,1124.0,Metallic,Cloth,5.4,12640.0
3.0,51.0,33633.0,Manual,5.0,Van,Opel Corsa,Benzine,front,1124.0,Metallic,Cloth,5.4,12640.0
2.0,66.0,35410.0,Manual,5.0,Off-Road,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12640.0
2.0,51.0,50000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
2.0,66.0,37634.0,Manual,5.0,Off-Road,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12640.0
2.0,51.0,30000.0,Manual,5.0,Coupe,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.3,12640.0
3.0,51.0,64249.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12640.0
3.0,51.0,15887.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
2.0,51.0,45200.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
3.0,66.0,85899.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12640.0
3.0,51.0,84097.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Part/Full Leather,5.3,12640.0
3.0,51.0,95000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
3.0,51.0,13160.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12640.0
3.0,55.0,45000.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12640.0
3.0,85.0,59144.0,Manual,6.0,Coupe,Opel Corsa,Benzine,front,1635.0,Metallic,Cloth,4.9,12480.0
3.0,66.0,55400.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
2.0,66.0,29863.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.1,12718.400000000001
2.0,51.0,54999.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12480.0
2.0,66.0,30563.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.1,12718.400000000001
3.0,66.0,50845.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.1,12480.0
2.0,66.0,32301.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.1,12718.400000000001
3.0,51.0,70000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1124.0,Metallic,Cloth,5.4,12640.0
2.0,66.0,46345.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12718.400000000001
3.0,66.0,25902.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12640.0
2.0,51.0,51921.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12640.0
3.0,51.0,16000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12640.0
2.0,51.0,49000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1238.0,Metallic,Cloth,5.0,12640.0
3.0,51.0,90000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12640.0
2.0,51.0,49000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1238.0,Metallic,Cloth,5.0,12640.0
3.0,70.0,98438.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1199.0,Metallic,Part/Full Leather,3.3,12640.0
3.0,70.0,107000.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Part/Full Leather,5.3,12640.0
3.0,55.0,85835.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Uni/basic,Part/Full Leather,3.8,12640.0
3.0,51.0,35800.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1178.0,Metallic,Cloth,5.4,12640.0
3.0,66.0,55700.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,82000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.0,12640.0
3.0,66.0,82000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.0,12640.0
3.0,51.0,22800.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12638.400000000001
3.0,51.0,8900.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12636.800000000001
3.0,55.0,25329.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12638.400000000001
3.0,55.0,69209.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,3.8,12638.400000000001
3.0,70.0,53000.0,Manual,6.0,Sedans,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.4,12640.0
3.0,51.0,41000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12633.6
3.0,51.0,43142.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12624.0
3.0,51.0,39165.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12624.0
3.0,51.0,39910.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12624.0
3.0,51.0,17700.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12624.0
3.0,51.0,17700.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12624.0
3.0,51.0,26500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12624.0
3.0,51.0,21750.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12624.0
3.0,51.0,59150.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12616.0
3.0,51.0,24226.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12608.0
2.0,52.0,45065.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12608.0
3.0,51.0,43900.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12608.0
3.0,51.0,47697.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12608.0
3.0,66.0,57200.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
2.0,52.0,45065.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12608.0
3.0,51.0,1800.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12480.0
3.0,66.0,51800.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,55000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,52500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,51.0,25000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12480.0
3.0,51.0,25000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12480.0
3.0,51.0,36000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12480.0
3.0,66.0,57500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,53400.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,53500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,66.0,55300.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,51.0,133081.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.6,12480.0
3.0,51.0,133081.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.6,12480.0
3.0,51.0,133081.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.6,12480.0
3.0,51.0,133081.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.6,12480.0
3.0,51.0,29300.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.6,12480.0
3.0,66.0,55000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12480.0
3.0,51.0,137058.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,51.0,137058.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,51.0,137058.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,70.0,144260.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,70.0,144260.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,66.0,45000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.1,12480.0
3.0,70.0,144260.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,70.0,144260.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,70.0,113324.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1137.0,Metallic,Cloth,3.3,12480.0
3.0,55.0,75000.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.0,12480.0
3.0,51.0,83300.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1088.0,Metallic,Cloth,5.3,12160.0
2.0,51.0,47000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12478.400000000001
3.0,51.0,42000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12478.400000000001
3.0,51.0,13000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12478.400000000001
2.0,55.0,73322.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1237.0,Metallic,Cloth,3.8,12478.400000000001
3.0,51.0,30200.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12464.0
3.0,55.0,117018.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,55.0,117018.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12240.0
3.0,55.0,129617.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12400.0
3.0,55.0,129617.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12400.0
3.0,51.0,37100.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12400.0
3.0,51.0,37100.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12400.0
2.0,51.0,55700.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12320.0
3.0,51.0,35700.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12320.0
2.0,88.0,76787.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1145.0,Metallic,Cloth,5.0,12320.0
3.0,55.0,129617.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,5.3,12400.0
2.0,66.0,62296.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12320.0
3.0,51.0,44070.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12302.400000000001
2.0,51.0,63000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12320.0
3.0,51.0,78400.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Cloth,5.8,12304.0
3.0,51.0,63650.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12304.0
3.0,51.0,35092.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12304.0
3.0,51.0,89000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.3,12304.0
3.0,51.0,11600.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1135.0,Metallic,Part/Full Leather,5.6,12304.0
3.0,66.0,83420.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.2,12288.0
3.0,51.0,32500.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12464.0
3.0,51.0,42410.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12288.0
3.0,51.0,55010.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1120.0,Metallic,Cloth,5.4,12464.0
3.0,55.0,99757.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,3.9,12448.0
3.0,51.0,32700.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.6,12464.0
3.0,55.0,99757.0,Manual,5.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,3.9,12448.0
3.0,55.0,86800.0,Manual,6.0,Compact,Opel Corsa,Diesel,front,1163.0,Metallic,Cloth,3.9,12448.0
3.0,51.0,29400.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1178.0,Metallic,Cloth,5.4,12432.0
3.0,51.0,24484.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.5,12443.2
3.0,55.0,93000.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1120.0,Metallic,Cloth,3.7,12400.0
2.0,55.0,31398.0,Manual,5.0,Sedans,Opel Corsa,Diesel,front,1162.0,Metallic,Cloth,3.8,12400.0
3.0,51.0,49000.0,Manual,5.0,Sedans,Opel Corsa,Benzine,front,1179.0,Metallic,Cloth,5.7,12400.0
3.0,51.0,28000.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,5.4,12400.0
3.0,51.0,59700.0,Manual,5.0,Compact,Opel Corsa,Benzine,front,1590.0,Metallic,Cloth,5.6,12288.0
3.0,66.0,18000.0,Automatic,6.0,Compact,Opel Corsa,Benzine,front,1199.0,Metallic,Cloth,6.0,21120.0
1.0,66.0,10.0,Automatic,6.0,Sedans,Opel Corsa,Benzine,front,1248.0,Metallic,Cloth,6.6,22224.0
2.0,66.0,39640.0,Automatic,5.0,Compact,Opel Corsa,Benzine,front,1063.0,Metallic,Cloth,4.7,22312.0
1.0,66.0,25249.0,Automatic,5.0,Compact,Opel Corsa,Benzine,front,1163.0,Metallic,Cloth,4.7,22368.0
